"Bill_id","Bill_description","Patron_id","Patron_name","Last_house_committee_id","Last_house_action","Last_house_action_date","Last_senate_committee_id","Last_senate_action","Last_senate_action_date","Last_conference_action","Last_conference_action_date","Last_governor_action","Last_governor_action_date","Emergency","Passed_house","Passed_senate","Passed","Failed","Carried_over","Approved","Vetoed","Full_text_doc1","Full_text_date1","Full_text_doc2","Full_text_date2","Full_text_doc3","Full_text_date3","Full_text_doc4","Full_text_date4","Full_text_doc5","Full_text_date5","Full_text_doc6","Full_text_date6","Last_house_actid","Last_senate_actid","Last_conference_actid","Last_governor_actid","Chapter_id","Introduction_date","Last_actid"
"HB1011","Compost and other products containing organic soil amendments infrastructure; DEQ tax policy option.","H0305","Tran","H07","Fiscal Impact Statement from Department of Planning and Budget (HB1011)","4/1/2026","S05","","3/30/2026","Conference Report released","3/13/2026","Governor's recommendation received by House","4/11/2026","N","Y","Y","Y","N","N","N","N","HB1011","1/14/2026","HB1011E","2/4/2026","HB1011S1","3/2/2026","HB1011ER","3/30/2026","","","","","H8500","S5620","C6038","G7210","","1/14/2026","G7210"
"HB1012","School access corridors; snow and ice removal in Planning District 8 (Northern Virginia).","H0305","Tran","H19","Left in Committee Transportation","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1012","1/14/2026","","","","","","","","","","","H1994","","","","","1/14/2026","H1994"
"HB1013","Diamondback terrapin protection areas; MRC to develop in portions of Chesapeake Bay, etc.","H0305","Tran","H01","Fiscal Impact Statement from Department of Planning and Budget (HB1013)","4/2/2026","S01","Failed to pass","3/14/2026","","","","","N","Y","N","N","Y","N","N","N","HB1013","1/14/2026","HB1013E","2/9/2026","HB1013S1","3/31/2026","","","","","","","H8500","S9525","","","","1/14/2026","S9525"
"HB1014","Incapacitated persons; finding of lack of capacity to understand act of voting.","H0305","Tran","H18","Fiscal Impact Statement from Department of Planning and Budget (HB1014)","3/16/2026","S05","","3/13/2026","","","Acts of Assembly Chapter text (CHAP0442)","4/8/2026","N","Y","Y","Y","N","N","Y","N","HB1014","1/14/2026","HB1014S1","2/27/2026","HB1014ER","3/13/2026","CHAP0442","4/8/2026","","","","","H8500","S5620","","G9998","CHAP0442","1/14/2026","G9998"
"HB1015","Firearms, etc.; carrying concealed weapon by persons convicted of misdemeanor hate crime prohibited.","H0305","Tran","H02","Fiscal Impact statement From VCSC (4/14/2026 12:45 pm)","4/14/2026","S05","","3/30/2026","","","Governor's recommendation received by House","4/12/2026","N","Y","Y","Y","N","N","N","N","HB1015","1/14/2026","HB1015S1","2/27/2026","HB1015ER","3/30/2026","HB1015H1","4/14/2026","","","","","H8500","S5620","","G7210","","1/14/2026","G7210"
"HB1016","Cats and dogs; Virginia Cooperative Extension Service to create a list of toxic houseplants.","H0305","Tran","H02","Read third time and passed House (66-Y 30-N 0-A)","2/17/2026","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","3/3/2026","","","","","N","Y","N","N","N","Y","N","N","HB1016","1/14/2026","","","","","","","","","","","H5000","S0540","","","","1/14/2026","S0540"
"HB1017","School boards; excusing students from attendance at school, verified medical reasons.","H0305","Tran","H09","Continued to next session in Education (Voice Vote)","2/4/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB1017","1/14/2026","","","","","","","","","","","H0940","","","","","1/14/2026","H0940"
"HB1018","Veterans & Defense Affairs, Sec. of; study to recommend plan to guide legislation rel. to veterans.","H0380","Reaser","H20","Continued to next session in Rules (Voice Vote)","2/6/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB1018","1/14/2026","","","","","","","","","","","H2040","","","","","1/14/2026","H2040"
"HB1019","Health Coordination Network Program; patient data collection.","H0380","Reaser","H24","Fiscal Impact Statement from Department of Planning and Budget (HB1019)","3/31/2026","S05","","3/30/2026","","","Approved by Governor-Chapter 930 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB1019","1/14/2026","HB1019ER","3/30/2026","","","","","","","","","H8500","S5620","","G7050","","1/14/2026","G7050"
"HB1020","Sexual abuse during infancy or incapacity; accrual.","H0380","Reaser","H08","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S13","","2/25/2026","","","Acts of Assembly Chapter text (CHAP0251)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB1020","1/14/2026","HB1020E","2/9/2026","HB1020ER","2/25/2026","CHAP0251","4/6/2026","","","","","H7010","S5620","","G9998","CHAP0251","1/14/2026","G9998"
"HB1021","Affordable housing; development of an assisted living facility.","H0380","Reaser","H07","Continued to next session in Counties, Cities and Towns (Voice Vote)","2/6/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB1021","1/14/2026","","","","","","","","","","","H0740","","","","","1/14/2026","H0740"
"HB1022","Consumer protection; automatic renewal or continuous service offers, disclosure and cancellation.","H0380","Reaser","H14","Fiscal Impact Statement from Department of Planning and Budget (HB1022)","4/3/2026","S02","","3/30/2026","Conference Report released","3/13/2026","Approved by Governor-Chapter 931 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB1022","1/14/2026","HB1022E","2/16/2026","HB1022S1","3/3/2026","HB1022H1","3/13/2026","HB1022ER","3/30/2026","","","H8500","S5620","C6038","G7050","","1/14/2026","G7050"
"HB1023","Part-time or adjunct instructor in public schools; locally awarded subject matter expert credential.","H0325","Walker","H09","Continued to next session in Education (Voice Vote)","2/11/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB1023","1/14/2026","","","","","","","","","","","H0940","","","","","1/14/2026","H0940"
"HB1024","Community Services Block Grant Program; revision of funding allocation formula, report.","H0325","Walker","H20","Left in Committee Rules","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1024","1/14/2026","","","","","","","","","","","H2094","","","","","1/14/2026","H2094"
"HB1025","Access to investigational drugs, etc.; patient with severely debilitating condition.","H0325","Walker","H24","Left in Committee Health and Human Services","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1025","1/14/2026","","","","","","","","","","","H2494","","","","","1/14/2026","H2494"
"HB1026","Foreign-trained chiropractors; licensure by endorsement.","H0325","Walker","H24","Enrolled Bill communicated to Governor on March 25, 2026","3/25/2026","S04","","3/14/2026","","","Approved by Governor-Chapter 724 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB1026","1/14/2026","HB1026H1","2/10/2026","HB1026ER","3/14/2026","","","","","","","H7010","S5620","","G7050","","1/14/2026","G7050"
"HB1027","Children; use of communication systems to facilitate certain offenses, exception.","H0325","Walker","H08","Continued to next session in Courts of Justice (Voice Vote)","2/11/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB1027","1/14/2026","","","","","","","","","","","H0840","","","","","1/14/2026","H0840"
"HB1028","Search warrant; search of place of abode, copy of affidavit to be part of warrant.","H0325","Walker","H08","Incorporated by Courts of Justice (HB690-Zehr)  (Voice Vote)","2/11/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1028","1/14/2026","","","","","","","","","","","H0899","","","","","1/14/2026","H0899"
"HB1029","Criminal complaint, warrant, summons, etc.; temporary sealing.","H0325","Walker","H08","Left in Committee Courts of Justice","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1029","1/14/2026","","","","","","","","","","","H0894","","","","","1/14/2026","H0894"
"HB1030","Parole; discretionary criteria guidelines.","H0231","Wilt","H15","Fiscal Impact Statement from Department of Planning and Budget (HB1030)","4/1/2026","S09","","3/30/2026","","","Governor's recommendation received by House","4/12/2026","N","Y","Y","Y","N","N","N","N","HB1030","1/14/2026","HB1030H1","2/13/2026","HB1030S1","3/6/2026","HB1030ER","3/30/2026","","","","","H8500","S5620","","G7210","","1/14/2026","G7210"
"HB1031","Electric utilities; RPS requirements, Air Pollution Control Board regulations.","H0231","Wilt","H14","Left in Labor and Commerce","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1031","1/14/2026","","","","","","","","","","","H1494","","","","","1/14/2026","H1494"
"HB1032","Rest areas and welcome centers; Department of Transportation to provide adult changing stations.","H0231","Wilt","H19","Left in Committee Transportation","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1032","1/14/2026","","","","","","","","","","","H1994","","","","","1/14/2026","H1994"
"HB1033","Va. Economic Dev. Partnership Authority; Division of Incentives; due diligence for major projects.","H0305","Tran","H14","Left in Labor and Commerce","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1033","1/14/2026","","","","","","","","","","","H1494","","","","","1/14/2026","H1494"
"HB1034","Charitable gaming; use of proceeds, adjusted gross receipts, effective date.","H0231","Wilt","H11","Left in Committee General Laws","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1034","1/14/2026","","","","","","","","","","","H1194","","","","","1/14/2026","H1194"
"HB1035","Public schools; school security and discipline, employment of school security officers, training.","H0231","Wilt","H15","Continued to next session in Public Safety (Voice Vote)","2/13/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB1035","1/14/2026","","","","","","","","","","","H1540","","","","","1/14/2026","H1540"
"HB1036","Dental hygienist licensure; dentists eligible to practice in a foreign country or jurisdiction.","H0305","Tran","H24","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S04","","2/25/2026","","","Acts of Assembly Chapter text (CHAP0253)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB1036","1/14/2026","HB1036E","2/13/2026","HB1036ER","2/25/2026","CHAP0253","4/6/2026","","","","","H7010","S5620","","G9998","CHAP0253","1/14/2026","G9998"
"HB1037","Instructional materials on climate change & environtl. literacy; model pol. & proced. for selection.","H0212","Carr","H09","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S04","","3/9/2026","","","Governor's recommendation received by House","4/11/2026","N","Y","Y","Y","N","N","N","N","HB1037","1/14/2026","HB1037ER","3/9/2026","HB1037H1","4/13/2026","","","","","","","H7010","S5620","","G7210","","1/14/2026","G7210"
"HB1038","Virginia Student Environmental Literacy Plan Grant Fund and Program; created and established.","H0212","Carr","H02","Left in Committee Appropriations","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1038","1/14/2026","","","","","","","","","","","H0294","","","","","1/14/2026","H0294"
"HB1039","College and Career Ready Virginia Program; advisory committee and work group composition.","H0212","Carr","H02","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S04","","2/25/2026","","","Approved by Governor-Chapter 806 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB1039","1/14/2026","HB1039ER","2/25/2026","","","","","","","","","H7010","S5620","","G7050","","1/14/2026","G7050"
"HB1040","VCU Health System Authority; changes relating to board of directors and chief executive officer.","H0212","Carr","H02","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","S10","","3/10/2026","","","Acts of Assembly Chapter text (CHAP0444)","4/8/2026","N","Y","Y","Y","N","N","Y","N","HB1040","1/14/2026","HB1040ER","3/10/2026","CHAP0444","4/8/2026","","","","","","","H7010","S5620","","G9998","CHAP0444","1/14/2026","G9998"
"HB1041","DOC; powers and duties of Director, Virginia Prison Education Task Force established, report.","H0212","Carr","H02","Fiscal Impact Statement from Department of Planning and Budget (HB1041)","4/1/2026","S05","","3/30/2026","Conference Report released","3/13/2026","Approved by Governor-Chapter 725 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","HB1041","1/14/2026","HB1041H2","2/11/2026","HB1041S1","3/5/2026","HB1041H3","3/13/2026","HB1041ER","3/30/2026","","","H8500","S5620","C6038","G7050","","1/14/2026","G7050"
"HB1042","Zoning for Housing Production Pilot Program; created, affordable dwelling unit policy incentives.","H0212","Carr","H02","Left in Committee Appropriations","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1042","1/14/2026","","","","","","","","","","","H0294","","","","","1/14/2026","H0294"
"HB1043","Affordable and Special Needs Housing program, etc.; applicant notification of awards and denials.","H0212","Carr","H11","Fiscal Impact Statement from Department of Planning and Budget (HB1043)","4/1/2026","S12","","3/30/2026","","","Governor's recommendation received by House","4/11/2026","N","Y","Y","Y","N","N","N","N","HB1043","1/14/2026","HB1043E","2/13/2026","HB1043S1","3/5/2026","HB1043ER","3/30/2026","","","","","H8500","S5620","","G7210","","1/14/2026","G7210"
"HB1044","Virginia Public Procurement Act; cooperative procurement, re-roofing.","H0212","Carr","H11","Fiscal Impact Statement from Department of Planning and Budget (HB1044)","2/2/2026","","","","","","","","N","N","N","N","N","Y","N","N","HB1044","1/14/2026","","","","","","","","","","","H8500","","","","","1/14/2026","H1140"
"HB1045","Va. Alcoholic Beverage Control Authority; annual mixed beverage performing arts facility license.","H0212","Carr","H11","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S09","","3/3/2026","","","Acts of Assembly Chapter text (CHAP0255)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB1045","1/14/2026","HB1045ER","3/3/2026","CHAP0255","4/6/2026","","","","","","","H7010","S5620","","G9998","CHAP0255","1/14/2026","G9998"
"HB1046","Virginia Public Procurement Act; additional public works contract requirements.","H0212","Carr","H02","Fiscal Impact Statement from Department of Planning and Budget (HB1046)","3/31/2026","S05","","3/30/2026","Conference Report released","3/13/2026","Governor's recommendation received by House","4/11/2026","N","Y","Y","Y","N","N","N","N","HB1046","1/14/2026","HB1046H2","2/13/2026","HB1046S2","2/27/2026","HB1046S1","3/1/2026","HB1046H3","3/13/2026","HB1046ER","3/30/2026","H8500","S5620","C6038","G7210","","1/14/2026","G7210"
"HB1047","Va. War Memorial Foundation; Commissioner of Dept. of Veterans Services shall provide supervision.","H0212","Carr","H11","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S12","","3/9/2026","","","Acts of Assembly Chapter text (CHAP0256)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB1047","1/14/2026","HB1047H1","2/10/2026","HB1047ER","3/9/2026","CHAP0256","4/6/2026","","","","","H7010","S5620","","G9998","CHAP0256","1/14/2026","G9998"
"HB1048","Menhaden reduction fishing; Marine Resources Commission to prohibit in the Chesapeake Bay.","H0212","Carr","H01","Left in Committee Agriculture Chesapeake and Natural Resources","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1048","1/14/2026","","","","","","","","","","","H0194","","","","","1/14/2026","H0194"
"HB1049","Menhaden reduction fishery; quota periods in Chesapeake Bay.","H0212","Carr","H01","Left in Committee Appropriations","2/18/2026","","","","","","","","N","N","N","N","Y","N","N","N","HB1049","1/14/2026","","","","","","","","","","","H0294","","","","","1/14/2026","H0294"
"HB1050","Chatham, Town of; amending charter, updating or removing outdated provisions.","H0384","Phillips","H07","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","S07","","3/2/2026","","","Acts of Assembly Chapter text (CHAP0258)","4/6/2026","N","Y","Y","Y","N","N","Y","N","HB1050","1/14/2026","HB1050E","2/16/2026","HB1050ER","3/2/2026","CHAP0258","4/6/2026","","","","","H7010","S5620","","G9998","CHAP0258","1/14/2026","G9998"
